co,de,lo,pa,sp
0.113869896641719,0.014730474095996,0.0180136585349495,0,0.0088152044747398
0.0851903396483695,0.0154903525264203,0.00791460572626566,0,0.0497334288474257
0.0875801563843951,0.00658851746459316,0.0134336080909127,0,0.0509973309501715
0.0512037581533476,0.0127398217115409,0.0214742118531659,0,0.134913522369994
0.195031494006663,0.00672344218399724,0.00913404248378133,0,0.0536395771723604
0.262692673993741,0.00779534471774217,0.0356631867301601,0,0.0568049496417824
0,0,0,0.0809042637868852,0.0309731055073442
0,0,0,0.0993366522032057,0.0158799139894886
0,0,0,0.0892749442241039,0.0344253759583014
0,0,0,0.113819186139766,0.0317068464432665
0,0,0,0.0975315065826846,0.0611475477675874
0,0,0,0.132536528603211,0.0319770211408915
0.0208718849936408,0,0,0.0398682531721196,0.0629914480019149
0.0176185157355472,0,0,0.080688332633596,0.0477052648403288
0.0405899617512593,0,0,0.0681827457975513,0.0586544235886776
0.0306979111541863,0,0,0.0418908132484729,0.0984111757429064
0.0565145301965705,0,0,0.0840049970831819,0.0442995665353333
0.09598827892681,0,0,0.110258162011396,0.0212730456957369
0.0212541405457545,0.00488311517322398,0,0.0213348654090489,6.51396446750963e-4
0.0222042655966727,0.00347367480485759,0,0.0266075623887143,0.0328743875963219
0.048682452387731,0.00881843444783972,0,0.0582580650357634,0.0510103656374552
0.0536744427865636,0.00833420128724222,0,0.070820273035222,0.0812784479935516
0.0472402944144016,0.00463015061561353,0,0.109591203073815,0.10308148001325
0.0432972979435624,0.00437985090409223,0,0.144588265660644,0.0975347541466145
0,0,0.0127543973651744,0.124119772528978,0.0591113957457596
0,0,0.0134040867236542,0.153885184381707,0.0354850644322185
0,0,0.0157504037356451,0.119866987957706,0.0860741196512933
0,0,0.00606941938794647,0.168278886133683,0.0562804264703937
0,0,0.0168425801183975,0.196071082987411,0.0302590049269751
0,0,0.0189000120855269,0.199126151035496,0.0621432440726616
0.0499306419696905,0,0.0198702942409149,0.069529243983598,0.0975457299187035
0.0978985573875599,0,0.00773575288515368,0.11810589384348,0.0272555180238035
0.0792083711649977,0,0.00518404413985979,0.0838441677925953,0.0833352456792753
0.052663252870585,0,0.0163348363938204,0.0848201729103597,0.118058475153464
0.0751813857817055,0,0.00330751047366538,0.137200849056477,0.0728527524184852
0.0803316308299496,0,0.0318084392043713,0.123796055201414,0.120942062843011
0,0.0118610996339627,0.0143729207686239,0.173384540061659,0.0502673707804912
0,0.0150119018893593,0.0165289509601088,0.210228278074917,0.0158302811793652
0,0.00955027311777148,0.0101580431874588,0.0997285648261522,0.155848886918771
0,0.0103483908010235,0.0261049944613076,0.154527154219982,0.0970156103437403
0,0.0143849331908838,0.0145090761313531,0.141962882493752,0.126014611515471
0,0.027270125407938,0.0657171723880034,0.123962009715005,0.104364342506527
0.0288974682381631,0.00705533602259735,0.00364849947134586,0.119395414188723,0.0327357997333817
0.0277348147984013,0.00644215694700615,0.0167841214627126,0.0872420470246469,0.0874957603828181
0.0265285221115835,0.00595129193256321,0.00936508330415719,0.156339466564643,0.0583609868754662
0.03597479519108,0.00408427128408598,0.012121889161341,0.138283730268628,0.0752724664393354
0.0641016404127409,0.00223473945201056,0.0144720660614679,0.113045830008198,0.0746521527942325
0.0434414233411347,0.0104755642320464,0.00757652862870583,0.20704919061188,0.0466662586733882
